date,PRC,RET,RETX
19501016,48.875,0,0
19501017,48.75,-0.002558,-0.002558
19501018,48.625,-0.002564,-0.002564
19501019,49,0.007712,0.007712
19501020,49.25,0.005102,0.005102
19501021,49.375,0.002538,0.002538
19501023,49.5,0.002532,0.002532
19501024,49.75,0.005051,0.005051
19501025,49.5,-0.005025,-0.005025
19501026,48.625,-0.017677,-0.017677
19501027,49,0.007712,0.007712
19501028,49,0,0
19501030,49,0,0
19501031,48.625,-0.007653,-0.007653
19501101,48.75,0.002571,0.002571
19501102,49.625,0.017949,0.017949
19501103,50.25,0.012594,0.012594
19501104,49.875,-0.007463,-0.007463
19501106,48.25,-0.032581,-0.032581
19501108,47.875,0.012953,-0.007772
19501109,49,0.023499,0.023499
19501110,49.625,0.012755,0.012755
19501113,49.375,-0.005038,-0.005038
19501114,49.75,0.007595,0.007595
19501115,50,0.005025,0.005025
19501116,49.875,-0.0025,-0.0025
19501117,49.875,0,0
19501118,49.75,-0.002506,-0.002506
19501120,49.5,-0.005025,-0.005025
19501121,49.625,0.002525,0.002525
19501122,50,0.007557,0.007557
19501124,50,0,0
19501125,49.875,-0.0025,-0.0025
19501127,49.875,0,0
19501128,48.875,-0.02005,-0.02005
19501129,47.25,-0.033248,-0.033248
19501130,47.625,0.007937,0.007937
19501201,48,0.007874,0.007874
19501202,47.25,-0.015625,-0.015625
19501204,45.875,-0.029101,-0.029101
19501205,47,0.024523,0.024523
19501206,46.875,-0.00266,-0.00266
19501207,47,0.002667,0.002667
19501208,47.75,0.015957,0.015957
19501209,48.25,0.010471,0.010471
19501211,48.875,0.012953,0.012953
19501212,48.5,-0.007673,-0.007673
19501213,48,0.002062,-0.010309
19501214,47.25,-0.015625,-0.015625
19501215,47.5,0.005291,0.005291
19501216,47.75,0.005263,0.005263
19501218,48,0.005236,0.005236
19501219,48.5,0.010417,0.010417
19501220,49,0.010309,0.010309
19501221,48.5,-0.010204,-0.010204
19501222,47.75,-0.015464,-0.015464
19501226,47.375,-0.007853,-0.007853
19501227,48.875,0.031662,0.031662
19501228,49.5,0.012788,0.012788
19501229,49.625,0.002525,0.002525
19501230,49.75,0.002519,0.002519
19510102,50.375,0.012563,0.012563
19510103,49.625,-0.014888,-0.014888
19510104,50,0.007557,0.007557
19510105,50.125,0.0025,0.0025
19510106,50.5,0.007481,0.007481
19510108,50.5,0,0
19510109,51,0.009901,0.009901
19510110,50.375,-0.012255,-0.012255
19510111,51.5,0.022333,0.022333
19510112,51.875,0.007282,0.007282
19510113,51.875,0,0
19510115,51.875,0,0
19510116,52.125,0.004819,0.004819
19510117,52.375,0.004796,0.004796
19510118,52.375,0,0
19510119,52.5,0.002387,0.002387
19510120,52.375,-0.002381,-0.002381
19510122,51.75,-0.011933,-0.011933
19510123,53.375,0.031401,0.031401
19510124,53.375,0,0
19510125,53.125,-0.004684,-0.004684
19510126,53.25,0.002353,0.002353
19510127,53.875,0.011737,0.011737
19510129,54.625,0.013921,0.013921
19510130,55,0.006865,0.006865
19510131,54.5,-0.009091,-0.009091
19510201,54.5,0,0
19510202,54.125,-0.006881,-0.006881
19510203,54.375,0.004619,0.004619
19510205,54.5,0.002299,0.002299
19510206,54.375,-0.002294,-0.002294
19510207,54.125,-0.004598,-0.004598
19510208,54.25,0.002309,0.002309
19510209,54.5,0.004608,0.004608
19510210,54.375,-0.002294,-0.002294
19510213,54.875,0.009195,0.009195
19510214,54.125,-0.013667,-0.013667
19510215,54.375,0.004619,0.004619
19510216,54.5,0.002299,0.002299
19510217,54.375,-0.002294,-0.002294
19510219,54.25,-0.002299,-0.002299
19510220,54.375,0.002304,0.002304
19510221,54.375,0,0
19510223,55,0.011494,0.011494
19510226,55.625,0.011364,0.011364
19510227,55.75,0.002247,0.002247
19510228,55.875,0.002242,0.002242
19510301,56,0.002237,0.002237
19510302,56.25,0.004464,0.004464
19510303,56,-0.004444,-0.004444
19510305,55.75,-0.004464,-0.004464
19510306,56,0.004484,0.004484
19510307,56.25,0.004464,0.004464
19510308,56.125,-0.002222,-0.002222
19510309,55.75,-0.006682,-0.006682
19510310,56,0.004484,0.004484
19510312,56.375,0.006696,0.006696
19510313,54.75,-0.028825,-0.028825
19510314,53.375,-0.011416,-0.025114
19510315,53.25,-0.002342,-0.002342
19510316,54.25,0.018779,0.018779
19510317,54.125,-0.002304,-0.002304
19510319,53.875,-0.004619,-0.004619
19510320,54.125,0.00464,0.00464
19510321,53.875,-0.004619,-0.004619
19510322,54.125,0.00464,0.00464
19510324,53.875,-0.004619,-0.004619
19510326,54.125,0.00464,0.00464
19510327,54.25,0.002309,0.002309
19510328,54.125,-0.002304,-0.002304
19510329,54.125,0,0
19510330,54.625,0.009238,0.009238
19510331,54.625,0,0
19510402,54,-0.011442,-0.011442
19510403,54.375,0.006944,0.006944
19510404,54.25,-0.002299,-0.002299
19510405,55,0.013825,0.013825
19510406,55,0,0
19510407,55.25,0.004545,0.004545
19510409,55.125,-0.002262,-0.002262
19510410,55.125,0,0
19510411,55,-0.002268,-0.002268
19510412,55.375,0.006818,0.006818
19510413,55.75,0.006772,0.006772
19510414,55.875,0.002242,0.002242
19510416,55.75,-0.002237,-0.002237
19510417,55.875,0.002242,0.002242
19510418,56.125,0.004474,0.004474
19510419,54.75,-0.024499,-0.024499
19510420,55,0.004566,0.004566
19510421,54.75,-0.004545,-0.004545
19510423,55.25,0.009132,0.009132
19510424,55.125,-0.002262,-0.002262
19510425,55.25,0.002268,0.002268
19510426,55.125,-0.002262,-0.002262
19510427,55.625,0.00907,0.00907
19510428,55.375,-0.004494,-0.004494
19510430,55.5,0.002257,0.002257
19510501,55.5,0,0
19510502,55.75,0.004505,0.004505
19510503,56,0.004484,0.004484
19510504,56,0,0
19510505,55.75,-0.004464,-0.004464
19510507,55.875,0.002242,0.002242
19510508,56,0.002237,0.002237
19510509,56,0,0
19510510,55.625,-0.006696,-0.006696
19510511,55.125,-0.008989,-0.008989
19510512,55,-0.002268,-0.002268
19510514,55.125,0.002273,0.002273
19510515,54.125,-0.018141,-0.018141
19510516,53.875,-0.004619,-0.004619
19510517,54,0.00232,0.00232
19510518,53.125,-0.016204,-0.016204
19510519,53.375,0.004706,0.004706
19510521,53.375,0,0
19510522,53.125,-0.004684,-0.004684
19510523,52.5,-0.011765,-0.011765
19510524,51.875,-0.011905,-0.011905
19510525,51.5,-0.007229,-0.007229
19510526,51.875,0.007282,0.007282
19510528,52.875,0.019277,0.019277
19510529,53.5,0.01182,0.01182
19510531,53.625,0.002336,0.002336
19510601,53.375,-0.004662,-0.004662
19510604,52.875,-0.009368,-0.009368
19510605,53.25,0.007092,0.007092
19510606,54.5,0.023474,0.023474
19510607,54.75,0.004587,0.004587
19510608,54.625,-0.002283,-0.002283
19510611,55,0.006865,0.006865
19510612,55.25,0.004545,0.004545
19510613,54.125,-0.006787,-0.020362
19510614,54.75,0.011547,0.011547
19510615,55.375,0.011416,0.011416
19510618,55.25,-0.002257,-0.002257
19510619,55.375,0.002262,0.002262
19510620,54.75,-0.011287,-0.011287
19510621,54.375,-0.006849,-0.006849
19510622,54.25,-0.002299,-0.002299
19510625,52.875,-0.025346,-0.025346
19510626,53.125,0.004728,0.004728
19510627,53.625,0.009412,0.009412
19510628,53.125,-0.009324,-0.009324
19510629,52.75,-0.007059,-0.007059
19510702,52.875,0.00237,0.00237
19510703,53.25,0.007092,0.007092
19510705,55,0.032864,0.032864
19510706,54.375,-0.011364,-0.011364
19510709,55,0.011494,0.011494
19510710,54.875,-0.002273,-0.002273
19510711,55.25,0.006834,0.006834
19510712,55.25,0,0
19510713,55.5,0.004525,0.004525
19510716,55.125,-0.006757,-0.006757
19510717,55.375,0.004535,0.004535
19510718,55,-0.006772,-0.006772
19510719,55,0,0
19510720,54.375,-0.011364,-0.011364
19510723,54.75,0.006897,0.006897
19510724,55.5,0.013699,0.013699
19510725,55.375,-0.002252,-0.002252
19510726,55.5,0.002257,0.002257
19510727,55.75,0.004505,0.004505
19510730,55.875,0.002242,0.002242
19510731,55.875,0,0
19510801,56.5,0.011186,0.011186
19510802,57.375,0.015487,0.015487
19510803,57.5,0.002179,0.002179
19510806,58.25,0.013043,0.013043
19510807,58,-0.004292,-0.004292
19510808,57.25,-0.012931,-0.012931
19510809,57.5,0.004367,0.004367
19510810,57.875,0.006522,0.006522
19510813,58,0.00216,0.00216
19510814,57.875,-0.002155,-0.002155
19510815,58.75,0.015119,0.015119
19510816,60.25,0.025532,0.025532
19510817,60.125,-0.002075,-0.002075
19510820,60,-0.002079,-0.002079
19510821,59.875,-0.002083,-0.002083
19510822,59.375,-0.008351,-0.008351
19510823,60.25,0.014737,0.014737
19510824,60.25,0,0
19510827,60,-0.004149,-0.004149
19510828,59.125,-0.014583,-0.014583
19510829,59.375,0.004228,0.004228
19510830,59.625,0.004211,0.004211
19510831,59.625,0,0
19510904,60,0.006289,0.006289
19510905,60.5,0.008333,0.008333
19510906,60.75,0.004132,0.004132
19510907,61.25,0.00823,0.00823
19510910,62.25,0.016327,0.016327
19510911,62,-0.004016,-0.004016
19510912,62,0,0
19510913,62.375,0.006048,0.006048
19510914,63.375,0.016032,0.016032
19510917,63.875,0.00789,0.00789
19510918,63.625,-0.003914,-0.003914
19510919,63.25,0.005894,-0.005894
19510920,62,-0.019763,-0.019763
19510921,60.5,-0.024194,-0.024194
19510924,60.125,-0.006198,-0.006198
19510925,61.25,0.018711,0.018711
19510926,61.25,0,0
19510927,61.25,0,0
19510928,61.375,0.002041,0.002041
19511001,61.5,0.002037,0.002037
19511002,61.875,0.006098,0.006098
19511003,61.875,0,0
19511004,61.875,0,0
19511005,61.875,0,0
19511006,61.625,-0.00404,-0.00404
19511008,61.625,0,0
19511009,61.25,-0.006085,-0.006085
19511010,60.625,-0.010204,-0.010204
19511011,61.375,0.012371,0.012371
19511013,61.25,-0.002037,-0.002037
19511015,61.875,0.010204,0.010204
19511016,61.125,-0.012121,-0.012121
19511017,61.125,0,0
19511018,60.75,-0.006135,-0.006135
19511019,57.875,-0.047325,-0.047325
19511020,56.875,-0.017279,-0.017279
19511022,55.125,-0.030769,-0.030769
19511023,56.375,0.022676,0.022676
19511024,56.375,0,0
19511025,55.75,-0.011086,-0.011086
19511026,55,-0.013453,-0.013453
19511027,54,-0.018182,-0.018182
19511029,54.625,0.011574,0.011574
19511030,55.25,0.011442,0.011442
19511031,56.25,0.0181,0.0181
19511101,56.375,0.002222,0.002222
19511102,55.875,-0.008869,-0.008869
19511103,55.25,-0.011186,-0.011186
19511105,55,-0.004525,-0.004525
19511107,54.625,-0.006818,-0.006818
19511108,55.5,0.016018,0.016018
19511109,56.125,0.011261,0.011261
19511110,56.25,0.002227,0.002227
19511113,56.5,0.004444,0.004444
19511114,56.375,-0.002212,-0.002212
19511115,55.875,-0.008869,-0.008869
19511116,56,0.002237,0.002237
19511117,56,0,0
19511119,55.375,-0.011161,-0.011161
19511120,55.625,0.004515,0.004515
19511121,55.875,0.004494,0.004494
19511123,55.75,-0.002237,-0.002237
19511124,55.625,-0.002242,-0.002242
19511126,55.5,-0.002247,-0.002247
19511127,55.5,0,0
19511128,55.625,0.002252,0.002252
19511129,55.5,-0.002247,-0.002247
19511130,56,0.009009,0.009009
19511201,55.75,-0.004464,-0.004464
19511203,56.5,0.013453,0.013453
19511204,56.5,0,0
19511205,56.375,-0.002212,-0.002212
19511206,57,0.011086,0.011086
19511207,57.375,0.006579,0.006579
19511208,57.375,0,0
19511210,57.875,0.008715,0.008715
19511211,57.125,-0.012959,-0.012959
19511212,57.625,0.008753,0.008753
19511213,57.75,0.002169,0.002169
19511214,57.5,-0.004329,-0.004329
19511215,57.25,-0.004348,-0.004348
19511217,57.5,0.004367,0.004367
19511218,58,0.008696,0.008696
19511219,58,0.012931,0
19511220,57.75,-0.00431,-0.00431
19511221,57.75,0,0
19511222,57.625,-0.002165,-0.002165
19511224,57.5,-0.002169,-0.002169
19511226,56.75,-0.013043,-0.013043
19511227,57.875,0.019824,0.019824
19511228,58.625,0.012959,0.012959
19511229,58.625,0,0
19511231,59.5,0.014925,0.014925
19520102,59.375,-0.002101,-0.002101
19520103,59.5,0.002105,0.002105
19520104,59.625,0.002101,0.002101
19520105,59.625,0,0
19520107,59.625,0,0
19520108,59.5,-0.002096,-0.002096
19520109,59.125,-0.006303,-0.006303
19520110,59.25,0.002114,0.002114
19520111,59.375,0.00211,0.00211
19520112,59.125,-0.004211,-0.004211
19520114,59.375,0.004228,0.004228
19520115,58.875,-0.008421,-0.008421
19520116,59,0.002123,0.002123
19520117,58.875,-0.002119,-0.002119
19520118,59,0.002123,0.002123
19520119,59.25,0.004237,0.004237
19520121,59.5,0.004219,0.004219
19520122,59.75,0.004202,0.004202
19520123,59.5,-0.004184,-0.004184
19520124,59.625,0.002101,0.002101
19520125,59.5,-0.002096,-0.002096
19520126,59.25,-0.004202,-0.004202
19520128,59.375,0.00211,0.00211
19520129,59.625,0.004211,0.004211
19520130,58.5,-0.018868,-0.018868
19520131,58.25,-0.004274,-0.004274
19520201,58.25,0,0
19520202,58.125,-0.002146,-0.002146
19520204,57.125,-0.017204,-0.017204
19520205,56.125,-0.017505,-0.017505
19520206,56.5,0.006682,0.006682
19520207,56.625,0.002212,0.002212
19520208,57.25,0.011038,0.011038
19520209,57.375,0.002183,0.002183
19520211,57.125,-0.004357,-0.004357
19520213,57.25,0.002188,0.002188
19520214,57,-0.004367,-0.004367
19520215,56.75,-0.004386,-0.004386
19520216,56.875,0.002203,0.002203
19520218,56.625,-0.004396,-0.004396
19520219,55.75,-0.015453,-0.015453
19520220,54.375,-0.024664,-0.024664
19520221,55,0.011494,0.011494
19520223,55.25,0.004545,0.004545
19520225,55.625,0.006787,0.006787
19520226,54.75,-0.01573,-0.01573
19520227,55,0.004566,0.004566
19520228,55,0,0
19520229,55.125,0.002273,0.002273
19520301,54.875,-0.004535,-0.004535
19520303,55.5,0.01139,0.01139
19520304,56.375,0.015766,0.015766
19520305,56.875,0.008869,0.008869
19520306,56.5,-0.006593,-0.006593
19520307,56.125,-0.006637,-0.006637
19520308,56.125,0,0
19520310,55.75,-0.006682,-0.006682
19520311,55.875,0.002242,0.002242
19520312,55.75,-0.002237,-0.002237
19520313,57.5,0.03139,0.03139
19520314,58.375,0.015217,0.015217
19520315,59,0.010707,0.010707
19520317,58.625,-0.006356,-0.006356
19520318,58.375,0.008529,-0.004264
19520319,58.125,-0.004283,-0.004283
19520320,59,0.015054,0.015054
19520321,58.625,-0.006356,-0.006356
19520322,58.25,-0.006397,-0.006397
19520324,57.875,-0.006438,-0.006438
19520325,57.875,0,0
19520326,58,0.00216,0.00216
19520327,58.375,0.006466,0.006466
19520328,59,0.010707,0.010707
19520329,59.25,0.004237,0.004237
19520331,59.25,0,0
19520401,58.375,-0.014768,-0.014768
19520402,57.75,-0.010707,-0.010707
19520403,57.5,-0.004329,-0.004329
19520404,57.125,-0.006522,-0.006522
19520405,56.875,-0.004376,-0.004376
19520407,56.375,-0.008791,-0.008791
19520408,56.5,0.002217,0.002217
19520409,56.5,0,0
19520410,56.75,0.004425,0.004425
19520412,57,0.004405,0.004405
19520414,56.75,-0.004386,-0.004386
19520415,56.125,-0.011013,-0.011013
19520416,55.75,-0.006682,-0.006682
19520417,55.625,-0.002242,-0.002242
19520418,55.5,-0.002247,-0.002247
19520419,55.875,0.006757,0.006757
19520421,57.125,0.022371,0.022371
19520422,56.625,-0.008753,-0.008753
19520423,56.125,-0.00883,-0.00883
19520424,56.25,0.002227,0.002227
19520425,57.375,0.02,0.02
19520426,57.75,0.006536,0.006536
19520428,57.75,0,0
19520429,57.25,-0.008658,-0.008658
19520430,57,-0.004367,-0.004367
19520501,56.875,-0.002193,-0.002193
19520502,58,0.01978,0.01978
19520503,58,0,0
19520505,58.375,0.006466,0.006466
19520506,58.25,-0.002141,-0.002141
19520507,58.25,0,0
19520508,58.125,-0.002146,-0.002146
19520509,58.875,0.012903,0.012903
19520510,58.75,-0.002123,-0.002123
19520512,58.75,0,0
19520513,58.875,0.002128,0.002128
19520514,58.625,-0.004246,-0.004246
19520515,58.25,-0.006397,-0.006397
19520516,58.625,0.006438,0.006438
19520517,58.625,0,0
19520519,58.875,0.004264,0.004264
19520520,59.375,0.008493,0.008493
19520521,59.375,0,0
19520522,59.875,0.008421,0.008421
19520523,59.375,-0.008351,-0.008351
19520524,59.625,0.004211,0.004211
19520526,59.75,0.002096,0.002096
19520527,59.625,-0.002092,-0.002092
19520528,59.5,-0.002096,-0.002096
19520529,59.625,0.002101,0.002101
19520602,59.75,0.002096,0.002096
19520603,59.5,-0.004184,-0.004184
19520604,59.75,0.004202,0.004202
19520605,59.625,-0.002092,-0.002092
19520606,60,0.006289,0.006289
19520609,59.875,-0.002083,-0.002083
19520610,59.25,-0.010438,-0.010438
19520611,59.625,0.006329,0.006329
19520612,59.875,0.004193,0.004193
19520613,59.5,-0.006263,-0.006263
19520616,60,0.008403,0.008403
19520617,59.75,0.008333,-0.004167
19520618,60,0.004184,0.004184
19520619,59.875,-0.002083,-0.002083
19520620,60.125,0.004175,0.004175
19520623,59.5,-0.010395,-0.010395
19520624,60,0.008403,0.008403
19520625,60.375,0.00625,0.00625
19520626,60.875,0.008282,0.008282
19520627,62,0.01848,0.01848
19520630,62.875,0.014113,0.014113
19520701,62.875,0,0
19520702,62.75,-0.001988,-0.001988
19520703,62.875,0.001992,0.001992
19520707,63,0.001988,0.001988
19520708,62.75,-0.003968,-0.003968
19520709,62.375,-0.005976,-0.005976
19520710,62.5,0.002004,0.002004
19520711,62.75,0.004,0.004
19520714,63.125,0.005976,0.005976
19520715,63.875,0.011881,0.011881
19520716,63,-0.013699,-0.013699
19520717,62.375,-0.009921,-0.009921
19520718,61,-0.022044,-0.022044
19520721,62.125,0.018443,0.018443
19520722,61.875,-0.004024,-0.004024
19520723,62,0.00202,0.00202
19520724,63.25,0.020161,0.020161
19520725,62.5,-0.011858,-0.011858
19520728,62.625,0.002,0.002
19520729,62.875,0.003992,0.003992
19520730,63.25,0.005964,0.005964
19520731,63,-0.003953,-0.003953
19520801,63.25,0.003968,0.003968
19520804,63,-0.003953,-0.003953
19520805,63,0,0
19520806,63.125,0.001984,0.001984
19520807,63.5,0.005941,0.005941
19520808,63.875,0.005906,0.005906
19520811,64,0.001957,0.001957
19520812,63.75,-0.003906,-0.003906
19520813,63.875,0.001961,0.001961
19520814,63.5,-0.005871,-0.005871
19520815,63.75,0.003937,0.003937
19520818,62.625,-0.017647,-0.017647
19520819,62.875,0.003992,0.003992
19520820,62.875,0,0
19520821,63,0.001988,0.001988
19520822,63,0,0
19520825,62.625,-0.005952,-0.005952
19520826,63.125,0.007984,0.007984
19520827,63,-0.00198,-0.00198
19520828,63,0,0
19520829,63.125,0.001984,0.001984
19520902,63.375,0.00396,0.00396
19520903,63.625,0.003945,0.003945
19520904,63.875,0.003929,0.003929
19520905,64,0.001957,0.001957
19520908,63.75,-0.003906,-0.003906
19520909,63,-0.011765,-0.011765
19520910,63,0,0
19520911,63.5,0.007937,0.007937
19520912,63.5,0,0
19520915,62.75,-0.011811,-0.011811
19520916,61.875,-0.001992,-0.013944
19520917,62.125,0.00404,0.00404
19520918,61.375,-0.012072,-0.012072
19520919,61,-0.00611,-0.00611
19520922,62.375,0.022541,0.022541
19520923,63,0.01002,0.01002
19520924,63.125,0.001984,0.001984
19520925,63.375,0.00396,0.00396
19520926,63.25,-0.001972,-0.001972
19520929,63.375,0.001976,0.001976
19520930,63.25,-0.001972,-0.001972
19521001,63.375,0.001976,0.001976
19521002,63.75,0.005917,0.005917
19521003,63.625,-0.001961,-0.001961
19521006,63.5,-0.001965,-0.001965
19521007,63.75,0.003937,0.003937
19521008,64,0.003922,0.003922
19521009,63.625,-0.005859,-0.005859
19521010,63.625,0,0
19521014,63.875,0.003929,0.003929
19521015,62.25,-0.02544,-0.02544
19521016,61.875,-0.006024,-0.006024
19521017,63,0.018182,0.018182
19521020,62.75,-0.003968,-0.003968
19521021,61.875,-0.013944,-0.013944
19521022,61,-0.014141,-0.014141
19521023,61.5,0.008197,0.008197
19521024,62,0.00813,0.00813
19521027,61.875,-0.002016,-0.002016
19521028,62,0.00202,0.00202
19521029,61.75,-0.004032,-0.004032
19521030,61.75,0,0
19521031,62.25,0.008097,0.008097
19521103,62.875,0.01004,0.01004
19521105,63.75,0.013917,0.013917
19521106,66,0.035294,0.035294
19521107,66.125,0.001894,0.001894
19521110,66.25,0.00189,0.00189
19521112,66.25,0,0
19521113,67.625,0.020755,0.020755
19521114,68.125,0.007394,0.007394
19521117,68.75,0.009174,0.009174
19521118,69.75,0.014545,0.014545
19521119,69.75,0,0
19521120,69.875,0.001792,0.001792
19521121,69.5,-0.005367,-0.005367
19521124,69.75,0.003597,0.003597
19521125,69.75,0,0
19521126,69.75,0,0
19521128,70.25,0.007168,0.007168
19521201,70,-0.003559,-0.003559
19521202,69.625,-0.005357,-0.005357
19521203,69.875,0.003591,0.003591
19521204,69.625,-0.003578,-0.003578
19521205,70,0.005386,0.005386
19521208,71,0.014286,0.014286
19521209,71.25,0.003521,0.003521
19521210,71.875,0.008772,0.008772
19521211,71.875,0,0
19521212,72.125,0.003478,0.003478
19521215,72.375,0.003466,0.003466
19521216,71.875,0.003454,-0.006908
19521217,71.625,-0.003478,-0.003478
19521218,71.25,-0.005236,-0.005236
19521219,71.5,0.003509,0.003509
19521222,71.125,-0.005245,-0.005245
19521223,70.75,-0.005272,-0.005272
19521224,70.375,-0.0053,-0.0053
19521226,71.375,0.01421,0.01421
19521229,71.375,0,0
19521230,71.25,-0.001751,-0.001751
19521231,72.75,0.021053,0.021053
19530102,72.5,-0.003436,-0.003436
19530105,73.25,0.010345,0.010345
19530106,72.375,-0.011945,-0.011945
19530107,72.25,-0.001727,-0.001727
19530108,71.75,-0.00692,-0.00692
19530109,70.5,-0.017422,-0.017422
19530112,69,-0.021277,-0.021277
19530113,69,0,0
19530114,69.875,0.012681,0.012681
19530115,69.875,0,0
19530116,70,0.001789,0.001789
19530119,69.125,-0.0125,-0.0125
19530120,70.625,0.0217,0.0217
19530121,70.25,-0.00531,-0.00531
19530122,70.25,0,0
19530123,70,-0.003559,-0.003559
19530126,69.625,-0.005357,-0.005357
19530127,69.875,0.003591,0.003591
19530128,69.75,-0.001789,-0.001789
